Prediction,Accuracy,Error,Reliability,Accuracy,Privacy,Volitionality,Causes Outcome,Causes Cycle,Causes Disparity,Caused by Group
Within CPS,0.7701875,0.0007116896979398174,0.055613316177474344,0.6926594638746371,0.06432867795834159,0.10858429013081937,0.06352013505416176,,-0.07396559966129224,-0.04982164990167337
Within CPS,0.7658605769230769,0.0007234617436261883,0.05267318063590158,0.6978493637219223,0.06506653773048152,0.10744005377602592,0.057048576547983045,-0.020244336135017714,,-0.08944886252635531
Within CPS,0.7691298076923077,0.0007237009220972894,0.05019757124569767,0.6934664976917497,0.05661072185353157,0.10265126975718543,0.058807932770120405,0.013268013173489855,-0.10506976246335814,
Within CPS,0.7105673076923076,0.0007599223482162594,0.3232492076839878,,,,,,,
Within CPS,0.7751538461538462,0.0006552719316293842,,0.7770640326745392,,,,,,
Within CPS,0.6887307692307693,0.0007243704731730098,,,0.17869710861463414,,,,,
Within CPS,0.684826923076923,0.000741798579127718,,,,0.26149894235847554,,,,
Within CPS,0.6890144230769231,0.0007253170779216269,,,,,0.3101859856619856,,,
Within CPS,0.6898942307692307,0.0006913166095222557,,,,,,0.1384461468165924,,
Within CPS,0.6902307692307693,0.0007037779234216382,,,,,,,0.03892925668073288,
Within CPS,0.6900240384615385,0.0006966406103980274,,,,,,,,0.08087987769120239
Within Hos,0.8093186813186815,0.0009946292369308518,0.17789744216430323,0.2562144654934064,0.13695155218177868,0.029778355933749043,0.6635778893719542,0.035986357394759284,-0.4507991964482992,0.49259922455670585
Within Hos,0.8163076923076925,0.0010817918108036654,,0.3637761120110031,0.11145787826113529,0.048154035601604445,0.6471121560634497,0.015198468908080891,-0.4487761268227164,0.47478252736119947
Within Hos,0.8042637362637364,0.0010557395065993774,0.3143891609387886,,0.15890251200626787,0.013000411178212982,0.7506213894489178,0.020281529221846187,-0.47695083510421954,0.5118863281584161
Within Hos,0.8082417582417584,0.0010462418332980441,0.13993748280964807,0.2822621923775512,,0.06461415237071902,0.6831128293550566,0.023931585125276527,-0.42504158252663016,0.5138300008295118
Within Hos,0.8127472527472528,0.0010337411904536979,0.1848272969918695,0.25058095947770376,0.14611242267658542,,0.6693196171372553,0.03689456567524366,-0.454327388687515,0.5028503981560276
Within Hos,0.7761978021978023,0.0011229503856849047,0.10205673722183149,0.5905874639739777,0.18977581437195126,0.1040579090171525,,0.1300112721769706,-0.36542712894917,0.40194847372200426
Within Hos,0.8149340659340661,0.001025011415690944,0.17053014475877143,0.25227851599298934,0.13443522670702074,0.030677869094448664,0.6705528268195289,,-0.4467610390457274,0.5046878440339161
Within Hos,0.8003296703296705,0.001155161476891755,0.1852059674116371,0.32684822002642766,0.10097334973187025,0.06114584491808784,0.614131222606949,-0.04043685257996669,,0.266043972670215
Within Hos,0.7947692307692309,0.0010470228004243235,0.11097030468850803,0.3227331352051731,0.20142880864869137,0.12795710234020066,0.6231201421786822,0.1502896975931148,-0.24627715600601977,
Within Hos,0.7185824175824175,0.0011674967728850759,0.3428454063794037,,,,,,,
Within Hos,0.7687252747252749,0.001008376001142085,,0.6478466312473461,,,,,,
Within Hos,0.661032967032967,0.001084856961753059,,,0.20981030361870023,,,,,
Within Hos,0.6660879120879121,0.0012195981114095002,,,,0.24645342938778397,,,,
Within Hos,0.8213626373626376,0.001066210334532459,,,,,0.8136015133249535,,,
Within Hos,0.6551538461538461,0.0011410923409887383,,,,,,0.10746662376619114,,
Within Hos,0.6558021978021977,0.0012050060787572184,,,,,,,-0.11791082243133164,
Within Hos,0.6387032967032966,0.0011008307865515159,,,,,,,,0.2646779906883103
Within Loan,0.8334144144144144,0.000581942345984656,0.025188083478131413,0.6497668541698286,-0.059384830723386656,-0.06855275376265947,0.3580479029127446,0.014855292822364604,-0.15958256574029953,-0.022029168648557595
Within Loan,0.8352117117117117,0.0005842662708181851,,0.6603566298594832,-0.06373941683276806,-0.07018811078203012,0.36071960849062557,0.01601470473041735,-0.15888172392763547,-0.018819873626922154
Within Loan,0.8055765765765766,0.0006433743929085563,0.33892666116655507,,0.12865189116544978,0.11508626774987106,0.4934178837065604,-0.001255070998736654,-0.19065241438371502,-0.12397274340383971
Within Loan,0.8348783783783783,0.0005749491856495716,0.04380947743171548,0.6226728263256641,,-0.07327693417164388,0.35911047034667887,0.005624845005446613,-0.15583516355343888,-0.037143331264974204
Within Loan,0.8341711711711712,0.0005786123951917112,0.03251238719362355,0.6189300444121998,-0.06486436800228604,,0.3545245507175746,0.00964030581692199,-0.15389841069466728,-0.03336473275350032
Within Loan,0.8332747747747747,0.0005901415800896133,0.06387208641471569,0.7266600351579132,-0.07170379099018251,-0.05514223396697042,,0.13802476877495914,-0.1237653677139195,0.03763972250288026
Within Loan,0.8343873873873874,0.0005962092933890508,0.025785707109254014,0.6493464196183333,-0.05826391330932618,-0.06804002898207527,0.36217290850454553,,-0.15378551072899396,-0.020090133545184838
Within Loan,0.8322252252252251,0.0005715501553303118,0.021892480405152792,0.6553808063833976,-0.056181284852470106,-0.06458675191239886,0.3500997210582563,-0.030253687172316707,,-0.11164098163029246
Within Loan,0.8352792792792794,0.0005780851226367942,0.023050046511584696,0.6515614360556529,-0.061709071882124364,-0.07005580727283763,0.35548861933209797,0.012525521026193462,-0.17346788213179629,
Within Loan,0.7881441441441441,0.0006718090447791626,0.4441343191205751,,,,,,,
Within Loan,0.8364954954954954,0.0005523527720385545,,0.718292297915465,,,,,,
Within Loan,0.7737117117117117,0.0006045158212833231,,,0.16124612644121666,,,,,
Within Loan,0.7727432432432433,0.0006244031938959604,,,,0.24775476615822065,,,,
Within Loan,0.7853513513513514,0.0006261783019971051,,,,,0.5058033013603881,,,
Within Loan,0.7743603603603604,0.0006175334022118814,,,,,,0.17854387693434937,,
Within Loan,0.7748108108108108,0.0006169147542986436,,,,,,,0.07290793601047481,
Within Loan,0.7742972972972972,0.0006201136513442271,,,,,,,,0.10427456747286151
