Prediction,Accuracy,Error,Reliability,Accuracy,Privacy,Volitionality,Causes Outcome,Causes Cycle,Causes Disparity,Caused by Group
All Domains,0.7038204081632653,0.0003530349202218466,,,,,0.4441520614813641,-0.10700443419928149,,0.04159733307957467
All Domains,0.7063081632653061,0.0003302650476494725,,,,,0.45938454028107123,-0.03484815669135815,-0.08623119639875856,
All Domains,0.6593132653061224,0.0003702472320406213,,,,0.2137565887260368,,,-0.05970872026289317,0.10064900161637912
All Domains,0.6549632653061224,0.00036437147137421283,,,,0.20961219411612558,,0.032673034146182826,,0.044057601205006625
All Domains,0.6583448979591837,0.0004008225255825602,,,,0.21878518161148403,,0.08288073901361731,-0.04287737646641419,
All Domains,0.7061459183673469,0.00034815645237592705,,,,0.15230470422793746,0.38048074237582324,,,-0.036677237663834704
All Domains,0.710711224489796,0.0003466436235435962,,,,0.15888204983441698,0.4140935288953141,,-0.12375999318328534,
All Domains,0.7122255102040815,0.00035618015946562646,,,,0.15844799076976188,0.41663744725010654,-0.11226788435528208,,
All Domains,0.6479806122448979,0.0003534275018831782,,,0.17968682505920008,,,,-0.07697365096480711,0.1043394865373875
All Domains,0.6477724489795919,0.00035666686164024223,,,0.16978206009265642,,,0.022068525982931176,,0.04401756197328643
All Domains,0.6543102040816327,0.0003358369978323111,,,0.1850320403803062,,,0.07672965266429468,-0.05462385161016045,
All Domains,0.7042918367346938,0.0003516462182500784,,,0.12810438558107937,,0.3942266634736439,,,-0.047054911873602875
All Domains,0.7081561224489796,0.0003394319963963871,,,0.14744419648431473,,0.4291637250470883,,-0.1441223107915251,
All Domains,0.705934693877551,0.00035203810582684305,,,0.14430327812055332,,0.4324496192690211,-0.13187563435307148,,
All Domains,0.6607438775510205,0.00036464548041171955,,,0.12793381837589052,0.18316998325740896,,,,0.020124563439930084
All Domains,0.6641612244897961,0.0003509661434909959,,,0.14324977134875752,0.1902333714251458,,,-0.03421413868856715,
All Domains,0.66085306122449,0.0003814515111511327,,,0.12961210462658923,0.18455527064049365,,0.015389476242114515,,
All Domains,0.7090295918367346,0.00034469912048687104,,,0.08137243076307356,0.12358125048261806,0.3563187839212999,,,
All Domains,0.6980693877551021,0.0003490561906497217,0.3495752087874629,,,,,,-0.042051286413754524,0.11341645915746225
All Domains,0.6958316326530612,0.0003499500029595923,0.35546826331262144,,,,,0.0856120767079423,,0.04053680055137728
All Domains,0.6960571428571429,0.0003440382643572067,0.364203687932377,,,,,0.13998581691309173,-0.04945394605732692,
All Domains,0.7153102040816327,0.0003258698192184057,0.31199479870025165,,,,0.3838996910443376,,,-0.02553690360579584
All Domains,0.7183316326530612,0.00033736966429325817,0.31167385070636083,,,,0.4154829514593763,,-0.1060790855343017,
All Domains,0.7185571428571428,0.00033644718418321276,0.3060179621456626,,,,0.4076554536271934,-0.07065605858958302,,
All Domains,0.7018397959183674,0.00035082219337348577,0.33399229424717763,,,0.19291898198227042,,,,0.03167640454925896
All Domains,0.7024020408163266,0.00034482380388484374,0.3378961415996097,,,0.20192553841457084,,,-0.006566664558221695,
All Domains,0.7020632653061224,0.0003557129348813396,0.33854898617954327,,,0.18778999696992568,,0.062094171354640945,,
All Domains,0.7185265306122449,0.00032538278061477246,0.29787359723156487,,,0.12721679440362377,0.34241446235535644,,,
All Domains,0.6946010204081633,0.00033821902472378997,0.36686305491679616,,0.19893572462953849,,,,,0.007875619105120671
All Domains,0.6928724489795918,0.000328223036298326,0.3708331339679304,,0.21216559878666252,,,,-0.03456716281759693,
All Domains,0.6940795918367346,0.0003423455782620787,0.36744291256440426,,0.18948392035430892,,,0.03938553644032617,,
All Domains,0.7242744897959185,0.0003538076068710545,0.31805657497641054,,0.13180584417363309,,0.34244117969138527,,,
All Domains,0.701676530612245,0.0003660439380038809,0.34795942439839156,,0.15475538528314017,0.15321064718170976,,,,
All Domains,0.659534693877551,0.0003468565466917603,,,,,,,-0.0516800466559996,0.1566502182110274
All Domains,0.6577214285714286,0.0003394512794979968,,,,,,0.060094811848499144,,0.09010189252929719
All Domains,0.65875,0.00034033574912589894,,,,,,0.12436886827860004,-0.02151135465390156,
All Domains,0.7020969387755103,0.00042303006821250077,,,,,0.4111729108511223,,,-0.0022360570095341778
All Domains,0.7068510204081633,0.00033211760168901626,,,,,0.4507362750714119,,-0.10403763850346383,
All Domains,0.7030153061224489,0.0003392968979874426,,,,,0.44895566117146884,-0.08673122110294906,,
All Domains,0.6562622448979591,0.0003473918607086876,,,,0.21244968725623242,,,,0.05990720822521976
All Domains,0.6611622448979593,0.0003717928733666218,,,,0.22703604703545197,,,0.004968130304772718,
All Domains,0.6559622448979592,0.00037498493152620993,,,,0.21622060634919593,,0.05518334877884376,,
All Domains,0.7078989795918367,0.00034993830378835943,,,,0.1450313336300768,0.3705313843673534,,,
All Domains,0.6486826530612245,0.00038102613425344193,,,0.17335619940586333,,,,,0.053853008369153875
All Domains,0.6545765306122449,0.0003601047954095049,,,0.196417597523248,,,,-0.01215514769486438,
